EVENT_ID_CNTY,EVENT_DATE,EVENT_TYPE,SUB_EVENT_TYPE,ACTOR1,REGION,COUNTRY,LOCATION,LATITUDE,LONGITUDE,SOURCE_SCALE,FATALITIES
BRA13817,18-Apr-20,Protests,Peaceful protest,Protesters (Brazil),South America,Brazil,Sao Paulo,-23.548,-46.636,National,0
BRA13808,18-Apr-20,Protests,Peaceful protest,Protesters (Brazil),South America,Brazil,Guaruja,-23.993,-46.256,National,0
BRA13836,19-Apr-20,Protests,Peaceful protest,Protesters (Brazil),South America,Brazil,Belo Horizonte,-19.921,-43.938,Subnational-National,0
BRA13861,19-Apr-20,Protests,Peaceful protest,Protesters (Brazil),South America,Brazil,Maceio,-9.666,-35.735,Subnational-National,0
BRA13867,19-Apr-20,Protests,Peaceful protest,Protesters (Brazil),South America,Brazil,Natal,-5.795,-35.209,Subnational-National,0
BRA13844,19-Apr-20,Protests,Peaceful protest,Protesters (Brazil),South America,Brazil,Cuiaba,-15.596,-56.097,National,0
BRA13878,19-Apr-20,Protests,Peaceful protest,Protesters (Brazil),South America,Brazil,Recife,-8.054,-34.881,National,0
BRA13839,19-Apr-20,Protests,Peaceful protest,Protesters (Brazil),South America,Brazil,Brasilia,-15.78,-47.93,Subnational,0
BRA13848,19-Apr-20,Protests,Protest with intervention,Protesters (Brazil),South America,Brazil,Fortaleza,-3.717,-38.543,Subnational,0
BRA13863,19-Apr-20,Protests,Peaceful protest,Protesters (Brazil),South America,Brazil,Manaus,-3.102,-60.025,Subnational,0
BRA13876,19-Apr-20,Protests,Peaceful protest,Protesters (Brazil),South America,Brazil,Porto Velho,-8.762,-63.904,National,0
BRA13895,19-Apr-20,Protests,Peaceful protest,Protesters (Brazil),South America,Brazil,Vitoria,-20.319,-40.338,National,0
BRA13845,19-Apr-20,Protests,Peaceful protest,Protesters (Brazil),South America,Brazil,Curitiba,-25.428,-49.273,National,0
